municipality,treated,week_index,week_start,is_post,week_rel,revenue_pc
Nordfyns,TRUE,12,2024-11-11,FALSE,-1,3.0104015499270678
Nyborg,FALSE,12,2024-11-11,FALSE,-1,3.360206421390223
Odense,TRUE,12,2024-11-11,FALSE,-1,3.0921248660737404
Svendborg,TRUE,12,2024-11-11,FALSE,-1,3.441690309873151
Soenderborg,TRUE,12,2024-11-11,FALSE,-1,3.261321758219053
Toender,TRUE,12,2024-11-11,FALSE,-1,3.0157632372334153
Varde,TRUE,12,2024-11-11,FALSE,-1,3.482435544340975
Vejen,TRUE,12,2024-11-11,FALSE,-1,3.6104813150766852
Vejle,TRUE,12,2024-11-11,FALSE,-1,3.1935261430455575
Aeroe,TRUE,12,2024-11-11,FALSE,-1,3.321159529788079
Aabenraa,TRUE,12,2024-11-11,FALSE,-1,3.460263963970777
Favrskov,FALSE,12,2024-11-11,FALSE,-1,3.284868180588057
Hedensted,TRUE,12,2024-11-11,FALSE,-1,3.53810188412535
Herning,FALSE,12,2024-11-11,FALSE,-1,3.470966811167327
Holstebro,TRUE,12,2024-11-11,FALSE,-1,3.158972619824043
Horsens,FALSE,12,2024-11-11,FALSE,-1,3.1445205360064232
Ikast-Brande,FALSE,12,2024-11-11,FALSE,-1,3.283464624322617
Lemvig,TRUE,12,2024-11-11,FALSE,-1,3.48356618381145
Norddjurs,FALSE,12,2024-11-11,FALSE,-1,3.255717020282947
Odder,FALSE,12,2024-11-11,FALSE,-1,3.225348280104643
Randers,FALSE,12,2024-11-11,FALSE,-1,3.196932926957324
Ringkoebing-Skjern,FALSE,12,2024-11-11,FALSE,-1,3.1626238619693243
Samsoe,FALSE,12,2024-11-11,FALSE,-1,3.4866241388645904
Silkeborg,TRUE,12,2024-11-11,FALSE,-1,3.3784180009490608
Skanderborg,FALSE,12,2024-11-11,FALSE,-1,3.336882344123773
Skive,FALSE,12,2024-11-11,FALSE,-1,2.9638729699435378
Struer,TRUE,12,2024-11-11,FALSE,-1,3.1924579961418806
Syddjurs,FALSE,12,2024-11-11,FALSE,-1,3.5474459927444846
Viborg,TRUE,12,2024-11-11,FALSE,-1,3.4330701522559104
Aarhus,TRUE,12,2024-11-11,FALSE,-1,3.2296800964113683
Broenderslev,FALSE,12,2024-11-11,FALSE,-1,3.2354750078533887
Frederikshavn,TRUE,12,2024-11-11,FALSE,-1,3.334572103039162
Hjoerring,FALSE,12,2024-11-11,FALSE,-1,3.513386903762077
Jammerbugt,TRUE,12,2024-11-11,FALSE,-1,3.5445830821596442
Laesoe,FALSE,12,2024-11-11,FALSE,-1,3.5966012921131627
Mariagerfjord,FALSE,12,2024-11-11,FALSE,-1,3.2117291531453107
Morsoe,TRUE,12,2024-11-11,FALSE,-1,3.384953939818666
Rebild,TRUE,12,2024-11-11,FALSE,-1,3.2692535524815094
Thisted,FALSE,12,2024-11-11,FALSE,-1,3.350134768725171
Vesthimmerland,TRUE,12,2024-11-11,FALSE,-1,3.118191864279128
Aalborg,TRUE,12,2024-11-11,FALSE,-1,3.353530641569379
Albertslund,FALSE,13,2024-11-18,TRUE,0,7.404469996366013
Alleroed,FALSE,13,2024-11-18,TRUE,0,7.050812455465179
Ballerup,FALSE,13,2024-11-18,TRUE,0,6.532143364240985
Bornholm,FALSE,13,2024-11-18,TRUE,0,6.893260932355971
Broendby,TRUE,13,2024-11-18,TRUE,0,6.475077479459568
Dragoer,TRUE,13,2024-11-18,TRUE,0,6.606415216634876
Egedal,FALSE,13,2024-11-18,TRUE,0,7.580217508925428
Fredensborg,FALSE,13,2024-11-18,TRUE,0,7.1973273830710625
Frederiksberg,FALSE,13,2024-11-18,TRUE,0,6.434378540665235
Frederikssund,TRUE,13,2024-11-18,TRUE,0,6.724699870228264
Furesoe,FALSE,13,2024-11-18,TRUE,0,7.13911345496359
Gentofte,TRUE,13,2024-11-18,TRUE,0,6.728766274270026
Gladsaxe,FALSE,13,2024-11-18,TRUE,0,6.906997040088869
Glostrup,TRUE,13,2024-11-18,TRUE,0,6.778245826908367
Gribskov,TRUE,13,2024-11-18,TRUE,0,6.938369954739458
Halsnaes,FALSE,13,2024-11-18,TRUE,0,7.011774899133584
Helsingoer,TRUE,13,2024-11-18,TRUE,0,7.639780451066777
Herlev,FALSE,13,2024-11-18,TRUE,0,6.549339257089651
Hilleroed,FALSE,13,2024-11-18,TRUE,0,8.255473382411267
Hvidovre,FALSE,13,2024-11-18,TRUE,0,7.5389971884330444
Hoeje-Taastrup,FALSE,13,2024-11-18,TRUE,0,7.181016018164186
Hoersholm,FALSE,13,2024-11-18,TRUE,0,7.289543327163577
Ishoej,FALSE,13,2024-11-18,TRUE,0,6.719494067766528
Koebenhavn,TRUE,13,2024-11-18,TRUE,0,6.95769301071922
Lyngby-Taarbaek,TRUE,13,2024-11-18,TRUE,0,7.079425168844126
Rudersdal,TRUE,13,2024-11-18,TRUE,0,6.107205862603521
Roedovre,TRUE,13,2024-11-18,TRUE,0,6.754746506063703
Taarnby,TRUE,13,2024-11-18,TRUE,0,7.646873189780383
Vallensbaek,FALSE,13,2024-11-18,TRUE,0,7.665985079312758
Faxe,FALSE,13,2024-11-18,TRUE,0,7.149767593253623
Greve,TRUE,13,2024-11-18,TRUE,0,7.041312024223558
Guldborgsund,TRUE,13,2024-11-18,TRUE,0,7.728353615622489
Holbaek,TRUE,13,2024-11-18,TRUE,0,7.541748423449023
Kalundborg,TRUE,13,2024-11-18,TRUE,0,6.6676361256567045
Koege,TRUE,13,2024-11-18,TRUE,0,7.133805585272665
Lejre,FALSE,13,2024-11-18,TRUE,0,7.433288644520763
Lolland,TRUE,13,2024-11-18,TRUE,0,7.086586827052209
Naestved,TRUE,13,2024-11-18,TRUE,0,7.183548718651415
Odsherred,FALSE,13,2024-11-18,TRUE,0,7.297682692286431
Ringsted,FALSE,13,2024-11-18,TRUE,0,7.058986030550431
Roskilde,TRUE,13,2024-11-18,TRUE,0,7.033336499081579
Slagelse,TRUE,13,2024-11-18,TRUE,0,7.023302327559014
Solroed,TRUE,13,2024-11-18,TRUE,0,7.000124549815317
Soroe,FALSE,13,2024-11-18,TRUE,0,7.393507797132707
Stevns,TRUE,13,2024-11-18,TRUE,0,7.944272252067392
Vordingborg,FALSE,13,2024-11-18,TRUE,0,6.935368341393831
Assens,FALSE,13,2024-11-18,TRUE,0,7.143638866532973
Billund,FALSE,13,2024-11-18,TRUE,0,7.022843163962177
Esbjerg,FALSE,13,2024-11-18,TRUE,0,7.805985926636569
Fanoe,FALSE,13,2024-11-18,TRUE,0,6.660816479620746
Fredericia,FALSE,13,2024-11-18,TRUE,0,6.1308867245344425
Faaborg-Midtfyn,FALSE,13,2024-11-18,TRUE,0,7.171370726086805
Haderslev,FALSE,13,2024-11-18,TRUE,0,6.477576757502426
Kerteminde,TRUE,13,2024-11-18,TRUE,0,6.57793392735097
Kolding,FALSE,13,2024-11-18,TRUE,0,7.604238768775169
Langeland,TRUE,13,2024-11-18,TRUE,0,7.453811691863936
Middelfart,TRUE,13,2024-11-18,TRUE,0,7.277590861488862
Nordfyns,TRUE,13,2024-11-18,TRUE,0,6.276837573538525
Nyborg,FALSE,13,2024-11-18,TRUE,0,6.756068532819047
Odense,TRUE,13,2024-11-18,TRUE,0,6.524515431854161
Svendborg,TRUE,13,2024-11-18,TRUE,0,7.286024837126472
Soenderborg,TRUE,13,2024-11-18,TRUE,0,6.690738102530368
Toender,TRUE,13,2024-11-18,TRUE,0,6.302330322096001
Varde,TRUE,13,2024-11-18,TRUE,0,7.451452088146619
Vejen,TRUE,13,2024-11-18,TRUE,0,7.604423248311
Vejle,TRUE,13,2024-11-18,TRUE,0,6.933402432605956
Aeroe,TRUE,13,2024-11-18,TRUE,0,7.031765475130721
Aabenraa,TRUE,13,2024-11-18,TRUE,0,7.082745839926134
Favrskov,FALSE,13,2024-11-18,TRUE,0,6.96264725703895
Hedensted,TRUE,13,2024-11-18,TRUE,0,7.34530946457703
Herning,FALSE,13,2024-11-18,TRUE,0,7.2155109892770835
Holstebro,TRUE,13,2024-11-18,TRUE,0,6.5760683609393125
Horsens,FALSE,13,2024-11-18,TRUE,0,6.691466937093771
Ikast-Brande,FALSE,13,2024-11-18,TRUE,0,7.162110521530641
Lemvig,TRUE,13,2024-11-18,TRUE,0,7.3121773338940645
Norddjurs,FALSE,13,2024-11-18,TRUE,0,6.891697413582497
Odder,FALSE,13,2024-11-18,TRUE,0,7.0549916658909675
Randers,FALSE,13,2024-11-18,TRUE,0,6.970987249581721
Ringkoebing-Skjern,FALSE,13,2024-11-18,TRUE,0,6.648215940446443
Samsoe,FALSE,13,2024-11-18,TRUE,0,7.609822554811032
Silkeborg,TRUE,13,2024-11-18,TRUE,0,7.0798748087043615
Skanderborg,FALSE,13,2024-11-18,TRUE,0,7.145643145704797
Skive,FALSE,13,2024-11-18,TRUE,0,6.15354872000058
Struer,TRUE,13,2024-11-18,TRUE,0,6.748201409318031
Syddjurs,FALSE,13,2024-11-18,TRUE,0,7.3169279724574885
Viborg,TRUE,13,2024-11-18,TRUE,0,7.127718716071954
Aarhus,TRUE,13,2024-11-18,TRUE,0,6.8777034671122
Broenderslev,FALSE,13,2024-11-18,TRUE,0,6.867138817291609
Frederikshavn,TRUE,13,2024-11-18,TRUE,0,7.158256309716758
Hjoerring,FALSE,13,2024-11-18,TRUE,0,7.249174098111231
Jammerbugt,TRUE,13,2024-11-18,TRUE,0,7.4448718496523165
Laesoe,FALSE,13,2024-11-18,TRUE,0,7.547080583628324
Mariagerfjord,FALSE,13,2024-11-18,TRUE,0,6.731188747799788
Morsoe,TRUE,13,2024-11-18,TRUE,0,7.064097230428027
Rebild,TRUE,13,2024-11-18,TRUE,0,6.684791443791628
Thisted,FALSE,13,2024-11-18,TRUE,0,7.065814902550887
Vesthimmerland,TRUE,13,2024-11-18,TRUE,0,6.3595940055802895
Aalborg,TRUE,13,2024-11-18,TRUE,0,6.921623256412011
Albertslund,FALSE,14,2024-11-25,TRUE,1,7.733330763545652
Alleroed,FALSE,14,2024-11-25,TRUE,1,7.387007738743943
Ballerup,FALSE,14,2024-11-25,TRUE,1,6.8418897742023335
Bornholm,FALSE,14,2024-11-25,TRUE,1,7.267728972494035
Broendby,TRUE,14,2024-11-25,TRUE,1,6.9701619491119375
Dragoer,TRUE,14,2024-11-25,TRUE,1,6.816638642083697
Egedal,FALSE,14,2024-11-25,TRUE,1,7.875523005523622
Fredensborg,FALSE,14,2024-11-25,TRUE,1,7.4104852882716505
Frederiksberg,FALSE,14,2024-11-25,TRUE,1,6.864535816765847
Frederikssund,TRUE,14,2024-11-25,TRUE,1,7.009457810010974
Furesoe,FALSE,14,2024-11-25,TRUE,1,7.422244733780932
Gentofte,TRUE,14,2024-11-25,TRUE,1,7.11339763229453
Gladsaxe,FALSE,14,2024-11-25,TRUE,1,7.270468537832737
Glostrup,TRUE,14,2024-11-25,TRUE,1,6.95626612484466
Gribskov,TRUE,14,2024-11-25,TRUE,1,7.314185832745431
Halsnaes,FALSE,14,2024-11-25,TRUE,1,7.473961503064687
Helsingoer,TRUE,14,2024-11-25,TRUE,1,8.058446055014029
Herlev,FALSE,14,2024-11-25,TRUE,1,6.998492107526568
Hilleroed,FALSE,14,2024-11-25,TRUE,1,8.486554538849632
Hvidovre,FALSE,14,2024-11-25,TRUE,1,7.925144324475096
Hoeje-Taastrup,FALSE,14,2024-11-25,TRUE,1,7.480960710952348
Hoersholm,FALSE,14,2024-11-25,TRUE,1,7.409556723565172
Ishoej,FALSE,14,2024-11-25,TRUE,1,7.1103249639622
Koebenhavn,TRUE,14,2024-11-25,TRUE,1,7.226540537466388
Lyngby-Taarbaek,TRUE,14,2024-11-25,TRUE,1,7.432558915828765
Rudersdal,TRUE,14,2024-11-25,TRUE,1,6.493262408247193
Roedovre,TRUE,14,2024-11-25,TRUE,1,7.003220603089223
Taarnby,TRUE,14,2024-11-25,TRUE,1,8.135197427721053
Vallensbaek,FALSE,14,2024-11-25,TRUE,1,8.181610909252496
Faxe,FALSE,14,2024-11-25,TRUE,1,7.593884188920516
Greve,TRUE,14,2024-11-25,TRUE,1,7.369265654825719
Guldborgsund,TRUE,14,2024-11-25,TRUE,1,7.973897110146982
Holbaek,TRUE,14,2024-11-25,TRUE,1,7.9238732253884745
Kalundborg,TRUE,14,2024-11-25,TRUE,1,6.9054618178562395
Koege,TRUE,14,2024-11-25,TRUE,1,7.526324681445456
Lejre,FALSE,14,2024-11-25,TRUE,1,7.712356723327464
Lolland,TRUE,14,2024-11-25,TRUE,1,7.546336170351931
Naestved,TRUE,14,2024-11-25,TRUE,1,7.446965283065714
Odsherred,FALSE,14,2024-11-25,TRUE,1,7.4755990987584084
Ringsted,FALSE,14,2024-11-25,TRUE,1,7.228191127445134
Roskilde,TRUE,14,2024-11-25,TRUE,1,7.413602365049175
Slagelse,TRUE,14,2024-11-25,TRUE,1,7.124999270393399
Solroed,TRUE,14,2024-11-25,TRUE,1,7.365293181572644
Soroe,FALSE,14,2024-11-25,TRUE,1,7.786986625059232
Stevns,TRUE,14,2024-11-25,TRUE,1,8.39212648258991
Vordingborg,FALSE,14,2024-11-25,TRUE,1,7.291083515837304
Assens,FALSE,14,2024-11-25,TRUE,1,7.484851837134404
Billund,FALSE,14,2024-11-25,TRUE,1,7.284464706295811
Esbjerg,FALSE,14,2024-11-25,TRUE,1,8.21690333936727
Fanoe,FALSE,14,2024-11-25,TRUE,1,7.048955615762618
Fredericia,FALSE,14,2024-11-25,TRUE,1,6.553107015688085
Faaborg-Midtfyn,FALSE,14,2024-11-25,TRUE,1,7.494410731702862
Haderslev,FALSE,14,2024-11-25,TRUE,1,6.689619691688824
Kerteminde,TRUE,14,2024-11-25,TRUE,1,6.8489257956017005
Kolding,FALSE,14,2024-11-25,TRUE,1,8.15649986438867
Langeland,TRUE,14,2024-11-25,TRUE,1,7.7507333025877365
Middelfart,TRUE,14,2024-11-25,TRUE,1,7.6301271948675105
Nordfyns,TRUE,14,2024-11-25,TRUE,1,6.6241139583975865
Nyborg,FALSE,14,2024-11-25,TRUE,1,7.304356394986493
Odense,TRUE,14,2024-11-25,TRUE,1,6.964644912697834
Svendborg,TRUE,14,2024-11-25,TRUE,1,7.829364067610103
Soenderborg,TRUE,14,2024-11-25,TRUE,1,6.880484499936499
Toender,TRUE,14,2024-11-25,TRUE,1,6.54473567356165
Varde,TRUE,14,2024-11-25,TRUE,1,7.6937870032815265
Vejen,TRUE,14,2024-11-25,TRUE,1,8.020284632182467
Vejle,TRUE,14,2024-11-25,TRUE,1,7.139132075568578
Aeroe,TRUE,14,2024-11-25,TRUE,1,7.393671520938867
Aabenraa,TRUE,14,2024-11-25,TRUE,1,7.188112812734505
Favrskov,FALSE,14,2024-11-25,TRUE,1,7.372169018126959
Hedensted,TRUE,14,2024-11-25,TRUE,1,7.663732030505214
Herning,FALSE,14,2024-11-25,TRUE,1,7.4929494149897264
Holstebro,TRUE,14,2024-11-25,TRUE,1,6.948811825011263
Horsens,FALSE,14,2024-11-25,TRUE,1,7.02316750004999
Ikast-Brande,FALSE,14,2024-11-25,TRUE,1,7.5494942276615005
Lemvig,TRUE,14,2024-11-25,TRUE,1,7.4999217239934515
Norddjurs,FALSE,14,2024-11-25,TRUE,1,6.972531388977171
Odder,FALSE,14,2024-11-25,TRUE,1,7.25276391733233
Randers,FALSE,14,2024-11-25,TRUE,1,7.244464979794301
Ringkoebing-Skjern,FALSE,14,2024-11-25,TRUE,1,6.7986242873095595
Samsoe,FALSE,14,2024-11-25,TRUE,1,7.6305984936444915
Silkeborg,TRUE,14,2024-11-25,TRUE,1,7.364083289503946
Skanderborg,FALSE,14,2024-11-25,TRUE,1,7.66372814854399
Skive,FALSE,14,2024-11-25,TRUE,1,6.274440257698548
Struer,TRUE,14,2024-11-25,TRUE,1,7.065729347477339
Syddjurs,FALSE,14,2024-11-25,TRUE,1,7.904115754165807
Viborg,TRUE,14,2024-11-25,TRUE,1,7.497187940362236
Aarhus,TRUE,14,2024-11-25,TRUE,1,7.168264615197939
Broenderslev,FALSE,14,2024-11-25,TRUE,1,7.3515688509836155
Frederikshavn,TRUE,14,2024-11-25,TRUE,1,7.471461659479932
Hjoerring,FALSE,14,2024-11-25,TRUE,1,7.508301120012233
Jammerbugt,TRUE,14,2024-11-25,TRUE,1,7.690072087965043
Laesoe,FALSE,14,2024-11-25,TRUE,1,7.926010124319302
Mariagerfjord,FALSE,14,2024-11-25,TRUE,1,6.980391010831672
Morsoe,TRUE,14,2024-11-25,TRUE,1,7.41157217039973
Rebild,TRUE,14,2024-11-25,TRUE,1,7.012629928177749
Thisted,FALSE,14,2024-11-25,TRUE,1,7.520192251808676
Vesthimmerland,TRUE,14,2024-11-25,TRUE,1,6.809420494131955
Aalborg,TRUE,14,2024-11-25,TRUE,1,7.368307869319921
Albertslund,FALSE,15,2024-12-02,TRUE,2,3.516139753798442
Alleroed,FALSE,15,2024-12-02,TRUE,2,3.3687167048369955
Ballerup,FALSE,15,2024-12-02,TRUE,2,3.084493744403265
Bornholm,FALSE,15,2024-12-02,TRUE,2,3.2826948233727755
Broendby,TRUE,15,2024-12-02,TRUE,2,3.1928494114671646
Dragoer,TRUE,15,2024-12-02,TRUE,2,3.084043190216654
Egedal,FALSE,15,2024-12-02,TRUE,2,3.5033905094772337
Fredensborg,FALSE,15,2024-12-02,TRUE,2,3.2973641365096955
Frederiksberg,FALSE,15,2024-12-02,TRUE,2,3.0636201418664664
Frederikssund,TRUE,15,2024-12-02,TRUE,2,3.173255351405622
Furesoe,FALSE,15,2024-12-02,TRUE,2,3.401569892140456
Gentofte,TRUE,15,2024-12-02,TRUE,2,3.140130190398467
Gladsaxe,FALSE,15,2024-12-02,TRUE,2,3.293720322836198
Glostrup,TRUE,15,2024-12-02,TRUE,2,3.168772286250299
Gribskov,TRUE,15,2024-12-02,TRUE,2,3.1728153408898083
Halsnaes,FALSE,15,2024-12-02,TRUE,2,3.3692598271783223
Helsingoer,TRUE,15,2024-12-02,TRUE,2,3.5163234759664217
Herlev,FALSE,15,2024-12-02,TRUE,2,3.1616916648358884
Hilleroed,FALSE,15,2024-12-02,TRUE,2,3.864005625754316
Hvidovre,FALSE,15,2024-12-02,TRUE,2,3.6227803364915108
Hoeje-Taastrup,FALSE,15,2024-12-02,TRUE,2,3.4292510265737293
Hoersholm,FALSE,15,2024-12-02,TRUE,2,3.4362552855049073
Ishoej,FALSE,15,2024-12-02,TRUE,2,3.20775949398738
Koebenhavn,TRUE,15,2024-12-02,TRUE,2,3.1958782010529276
Lyngby-Taarbaek,TRUE,15,2024-12-02,TRUE,2,3.312133168949302
Rudersdal,TRUE,15,2024-12-02,TRUE,2,2.9660799512977
Roedovre,TRUE,15,2024-12-02,TRUE,2,3.215644603915481
Taarnby,TRUE,15,2024-12-02,TRUE,2,3.444876948683724
Vallensbaek,FALSE,15,2024-12-02,TRUE,2,3.584651070243981
Faxe,FALSE,15,2024-12-02,TRUE,2,3.389878446009614
Greve,TRUE,15,2024-12-02,TRUE,2,3.319646661980699
Guldborgsund,TRUE,15,2024-12-02,TRUE,2,3.5500325193361078
Holbaek,TRUE,15,2024-12-02,TRUE,2,3.5035263014304348
Kalundborg,TRUE,15,2024-12-02,TRUE,2,3.008063944535233
Koege,TRUE,15,2024-12-02,TRUE,2,3.2019898035486887
Lejre,FALSE,15,2024-12-02,TRUE,2,3.485205602833685
Lolland,TRUE,15,2024-12-02,TRUE,2,3.2816784475956142
Naestved,TRUE,15,2024-12-02,TRUE,2,3.235181960752744
Odsherred,FALSE,15,2024-12-02,TRUE,2,3.337180326604357
Ringsted,FALSE,15,2024-12-02,TRUE,2,3.338766371058778
Roskilde,TRUE,15,2024-12-02,TRUE,2,3.2407225196372873
Slagelse,TRUE,15,2024-12-02,TRUE,2,3.142175665804399
Solroed,TRUE,15,2024-12-02,TRUE,2,3.2574032941786664
Soroe,FALSE,15,2024-12-02,TRUE,2,3.5160812333099325
Stevns,TRUE,15,2024-12-02,TRUE,2,3.73964908835545
Vordingborg,FALSE,15,2024-12-02,TRUE,2,3.292161182881261
Assens,FALSE,15,2024-12-02,TRUE,2,3.379563990239006
Billund,FALSE,15,2024-12-02,TRUE,2,3.2663768767534695
Esbjerg,FALSE,15,2024-12-02,TRUE,2,3.6859143528041103
Fanoe,FALSE,15,2024-12-02,TRUE,2,3.2198209076761346
Fredericia,FALSE,15,2024-12-02,TRUE,2,2.9586773203463186
Faaborg-Midtfyn,FALSE,15,2024-12-02,TRUE,2,3.388600443754925
Haderslev,FALSE,15,2024-12-02,TRUE,2,2.9755572129088446
Kerteminde,TRUE,15,2024-12-02,TRUE,2,3.0325196193858757
Kolding,FALSE,15,2024-12-02,TRUE,2,3.717053817993967
Langeland,TRUE,15,2024-12-02,TRUE,2,3.4206483579905558
Middelfart,TRUE,15,2024-12-02,TRUE,2,3.3924694313897517
Nordfyns,TRUE,15,2024-12-02,TRUE,2,2.985392748389531
Nyborg,FALSE,15,2024-12-02,TRUE,2,3.315561857257902
Odense,TRUE,15,2024-12-02,TRUE,2,3.0242207099230223
Svendborg,TRUE,15,2024-12-02,TRUE,2,3.4725185114541404
Soenderborg,TRUE,15,2024-12-02,TRUE,2,3.1889926101999753
Toender,TRUE,15,2024-12-02,TRUE,2,3.002106045867019
Varde,TRUE,15,2024-12-02,TRUE,2,3.4443451626298334
Vejen,TRUE,15,2024-12-02,TRUE,2,3.47749997185739
Vejle,TRUE,15,2024-12-02,TRUE,2,3.1461270584252885
Aeroe,TRUE,15,2024-12-02,TRUE,2,3.272515462663475
Aabenraa,TRUE,15,2024-12-02,TRUE,2,3.3686951301201367
Favrskov,FALSE,15,2024-12-02,TRUE,2,3.249284836506569
Hedensted,TRUE,15,2024-12-02,TRUE,2,3.5277603555867976
Herning,FALSE,15,2024-12-02,TRUE,2,3.4948597722510284
Holstebro,TRUE,15,2024-12-02,TRUE,2,3.1276507348358638
Horsens,FALSE,15,2024-12-02,TRUE,2,3.181540680879205
Ikast-Brande,FALSE,15,2024-12-02,TRUE,2,3.367697488142078
Lemvig,TRUE,15,2024-12-02,TRUE,2,3.3685808709618064
Norddjurs,FALSE,15,2024-12-02,TRUE,2,3.3079175363745454
Odder,FALSE,15,2024-12-02,TRUE,2,3.2346402170236805
Randers,FALSE,15,2024-12-02,TRUE,2,3.4286206993327024
Ringkoebing-Skjern,FALSE,15,2024-12-02,TRUE,2,3.131813005489137
Samsoe,FALSE,15,2024-12-02,TRUE,2,3.6035677510584643
Silkeborg,TRUE,15,2024-12-02,TRUE,2,3.361498836843258
Skanderborg,FALSE,15,2024-12-02,TRUE,2,3.4964840239361537
Skive,FALSE,15,2024-12-02,TRUE,2,2.8591588057109174
Struer,TRUE,15,2024-12-02,TRUE,2,3.123403282942312
Syddjurs,FALSE,15,2024-12-02,TRUE,2,3.5290963457571074
Viborg,TRUE,15,2024-12-02,TRUE,2,3.4153871213335854
Aarhus,TRUE,15,2024-12-02,TRUE,2,3.1582840598373307
Broenderslev,FALSE,15,2024-12-02,TRUE,2,3.227258407383581
Frederikshavn,TRUE,15,2024-12-02,TRUE,2,3.3334785300537546
Hjoerring,FALSE,15,2024-12-02,TRUE,2,3.259550065698998
Jammerbugt,TRUE,15,2024-12-02,TRUE,2,3.442585627544172
Laesoe,FALSE,15,2024-12-02,TRUE,2,3.667993511068844
Mariagerfjord,FALSE,15,2024-12-02,TRUE,2,3.2382820630706886
Morsoe,TRUE,15,2024-12-02,TRUE,2,3.298058729179754
Rebild,TRUE,15,2024-12-02,TRUE,2,3.1928983271796723
Thisted,FALSE,15,2024-12-02,TRUE,2,3.307444244541845
Vesthimmerland,TRUE,15,2024-12-02,TRUE,2,3.0171531176743693
Aalborg,TRUE,15,2024-12-02,TRUE,2,3.2505857418371265
Albertslund,FALSE,16,2024-12-09,TRUE,3,5.707795184507684
Alleroed,FALSE,16,2024-12-09,TRUE,3,5.4657662747225135
Ballerup,FALSE,16,2024-12-09,TRUE,3,5.173646666093641
Bornholm,FALSE,16,2024-12-09,TRUE,3,5.492406128682553
Broendby,TRUE,16,2024-12-09,TRUE,3,5.22106600920741
Dragoer,TRUE,16,2024-12-09,TRUE,3,5.0884188074230785
Egedal,FALSE,16,2024-12-09,TRUE,3,5.69508448293302
Fredensborg,FALSE,16,2024-12-09,TRUE,3,5.61326842024901
Frederiksberg,FALSE,16,2024-12-09,TRUE,3,4.880275517220733
Frederikssund,TRUE,16,2024-12-09,TRUE,3,5.301798558665494
Furesoe,FALSE,16,2024-12-09,TRUE,3,5.576033449471468
Gentofte,TRUE,16,2024-12-09,TRUE,3,5.369207764947701
Gladsaxe,FALSE,16,2024-12-09,TRUE,3,5.192100362923284
Glostrup,TRUE,16,2024-12-09,TRUE,3,5.145484014772111
Gribskov,TRUE,16,2024-12-09,TRUE,3,5.388196962123617
Halsnaes,FALSE,16,2024-12-09,TRUE,3,5.765767207215333
Helsingoer,TRUE,16,2024-12-09,TRUE,3,5.888158267333346
Herlev,FALSE,16,2024-12-09,TRUE,3,5.076788736891183
Hilleroed,FALSE,16,2024-12-09,TRUE,3,6.269847098190039
Hvidovre,FALSE,16,2024-12-09,TRUE,3,5.9766796664025845
Hoeje-Taastrup,FALSE,16,2024-12-09,TRUE,3,5.54728291975539
Hoersholm,FALSE,16,2024-12-09,TRUE,3,5.885228199267671
Ishoej,FALSE,16,2024-12-09,TRUE,3,5.260862621260999
Koebenhavn,TRUE,16,2024-12-09,TRUE,3,5.292162577231804
Lyngby-Taarbaek,TRUE,16,2024-12-09,TRUE,3,5.617512450297479
Rudersdal,TRUE,16,2024-12-09,TRUE,3,4.944164051483135
Roedovre,TRUE,16,2024-12-09,TRUE,3,5.3915326399276395
Taarnby,TRUE,16,2024-12-09,TRUE,3,5.750362247321237
Vallensbaek,FALSE,16,2024-12-09,TRUE,3,5.82828313633361
Faxe,FALSE,16,2024-12-09,TRUE,3,5.729532320132792
Greve,TRUE,16,2024-12-09,TRUE,3,5.592460913905185
Guldborgsund,TRUE,16,2024-12-09,TRUE,3,6.036501258111709
Holbaek,TRUE,16,2024-12-09,TRUE,3,5.848029390946324
Kalundborg,TRUE,16,2024-12-09,TRUE,3,5.124477734493062
Koege,TRUE,16,2024-12-09,TRUE,3,5.631519593196691
Lejre,FALSE,16,2024-12-09,TRUE,3,5.80002717895042
Lolland,TRUE,16,2024-12-09,TRUE,3,5.554298511264307
Naestved,TRUE,16,2024-12-09,TRUE,3,5.505319691818056
Odsherred,FALSE,16,2024-12-09,TRUE,3,5.467472309164253
Ringsted,FALSE,16,2024-12-09,TRUE,3,5.474551557556342
Roskilde,TRUE,16,2024-12-09,TRUE,3,5.417920213743906
Slagelse,TRUE,16,2024-12-09,TRUE,3,5.43055540829419
Solroed,TRUE,16,2024-12-09,TRUE,3,5.374078288462911
Soroe,FALSE,16,2024-12-09,TRUE,3,5.88662540090756
Stevns,TRUE,16,2024-12-09,TRUE,3,6.1996746985671924
Vordingborg,FALSE,16,2024-12-09,TRUE,3,5.397568353498801
Assens,FALSE,16,2024-12-09,TRUE,3,5.559014942426905
Billund,FALSE,16,2024-12-09,TRUE,3,5.370396065739328
Esbjerg,FALSE,16,2024-12-09,TRUE,3,6.030061387607312
Fanoe,FALSE,16,2024-12-09,TRUE,3,5.290828843587239
Fredericia,FALSE,16,2024-12-09,TRUE,3,4.84193617695398
Faaborg-Midtfyn,FALSE,16,2024-12-09,TRUE,3,5.606330583157835
Haderslev,FALSE,16,2024-12-09,TRUE,3,4.876521253816692
Kerteminde,TRUE,16,2024-12-09,TRUE,3,4.971389853031822
Kolding,FALSE,16,2024-12-09,TRUE,3,6.011886764281331
Langeland,TRUE,16,2024-12-09,TRUE,3,5.803106619640498
